chapter	lang	heading	segment_index	kind	en_span	tr_span	proposition	reader_consequence	confidence
grouping	es	### `filter()`	S24.P1	untrue	chapters/grouping.qmd:421-421	chapters/grouping.es.qmd:417-417	The English example filters rows where patients are above the MEDIAN age (per group); the Spanish says 'por encima de la edad media' both times, which in Spanish is the MEAN (average) age, not the median ('edad mediana').	A Spanish reader implementing this example uses mean(age) where the handbook intends median(age). On the skewed age distribution of this linelist the two thresholds differ, so the filtered subset differs from the one the English text describes.	medium
grouping	es	## Mutate on grouped data / ## Mutate con datos agrupados	S27.P1	untrue	chapters/grouping.qmd:488-488	chapters/grouping.es.qmd:483-483	The English says the code computes the difference between a row's delay-to-admission and the MEDIAN delay for its hospital; the Spanish says 'la demora media de su hospital', i.e. the MEAN delay.	The two language versions describe the same chunk with different statistics. The Spanish wording agrees with the code (mean()) and with step 2, so the Spanish reader is not misled here, but a reader comparing versions, or a translator syncing later English edits, gets contradictory descriptions of one chunk.	low
grouping	fr	Slice rows per group / slice()	S25.P2	untrue	chapters/grouping.qmd:448-448	chapters/grouping.fr.qmd:462-462	The French says slice_min() selects the n rows with the SMALLEST values in the order_by column; the English says slice_min() selects the n rows with the HIGHEST values.	The two handbooks give opposite descriptions of the same function. The French matches actual dplyr behaviour, so an English reader who follows the English text picks the wrong end of the distribution, and a bilingual reader cannot tell which page to trust.	high
grouping	fr	Slice rows per group / slice()	S25.P2	untrue	chapters/grouping.qmd:449-449	chapters/grouping.fr.qmd:463-463	The French says slice_max() selects the n rows with the LARGEST values in the order_by column; the English says slice_max() selects the n rows with the LOWEST values.	Same inversion in the other direction. The French statement is the correct dplyr behaviour, so the two language editions contradict each other on which rows slice_max() returns.	high
grouping	fr	Linelist cases into days / Grouper par jours (linelist)	S17.P1	untrue	chapters/grouping.qmd:319-319	chapters/grouping.fr.qmd:336-336	The French says the first line of the chunk drops cases that have no 'date de rentrée' (date of entry/admission); the code drops rows missing date_onset, which the rest of the French chapter itself glosses as 'date de debut des symptomes' (date of symptom onset).	A French reader takes date_onset to mean an admission or entry date, and will reuse drop_na(date_onset) believing it filters on admission, mis-defining the denominator of every daily count that follows.	medium
grouping	fr	Select on grouped data / select() sur les donnees groupees	S28.P1	untrue	chapters/grouping.qmd:517-517	chapters/grouping.fr.qmd:527-527	The French instructs the reader to use ungroup() 'avant de degrouper' (before ungrouping); the English instructs the reader to use ungroup() before the select(), so that the grouping columns are not force-included.	The French sentence is circular and names no operation to place ungroup() before, so a reader does not learn that ungroup() must precede select() and keeps getting grouping columns they did not ask for.	medium
grouping	fr	Linelist cases into days / Grouper par jours (linelist)	S17.P1	missing	chapters/grouping.qmd:319-319	chapters/grouping.fr.qmd:336-336	The English notes that the first rows of the resulting table skip over dates on which no cases occurred; the French does not state this.	The French reader loses the observation that motivates the whole section. Without seeing that empty days are absent from the output, the following complete() step reads as optional decoration rather than as the fix for a real gap in the time series.	high
grouping	fr	Slice rows per group / slice()	S25.P2	missing	chapters/grouping.qmd:449-449	chapters/grouping.fr.qmd:463-463	The English states that with_ties = TRUE keeps ties in slice_max(); the French entry for slice_max() omits the with_ties argument entirely (it keeps it for slice_min()).	A French reader assumes ties are handled differently by slice_max() than by slice_min(), or does not learn the argument exists there, and silently drops tied records when taking the top n per group.	high
grouping	fr	Un-group / Degrouper les donnees	S9.P1	missing	chapters/grouping.qmd:154-154	chapters/grouping.fr.qmd:162-164	The English warns that forgetting to ungroup can lead to incorrect calculations; the French warns only to remember to ungroup before steps that need the complete ungrouped dataset, and never states that the results can be wrong.	A French reader treats ungroup() as tidiness rather than as a correctness requirement, and has no reason to suspect a silently wrong denominator or total when they forget it.	medium
grouping	fr	Add counts / Ajouter des colonnes contenant les decomptes	S14.P1	added	chapters/grouping.qmd:272-274	chapters/grouping.fr.qmd:290-292	The French introduces add_tally() alongside add_count(); the English names only add_count().	A French reader is pointed at a function the chapter never demonstrates and whose grouping requirement differs from add_count(): add_tally() needs a prior group_by(), so calling it the way the chunk calls add_count(hospital) fails or returns a single overall count.	medium
grouping	fr	Slice rows per group / slice()	S25.P2	added	chapters/grouping.qmd:447-447	chapters/grouping.fr.qmd:461-461	The French states that replace = TRUE gives sampling with replacement in slice_sample(); the English says only that slice_sample() randomly selects n rows.	Content only French readers receive. It is correct, but the two editions no longer describe the same function surface, so a reviewer comparing them cannot tell whether the English is out of date or the French is unsourced.	medium
grouping	fr	Linelist cases into weeks / Grouper par semaines (linelist)	S18.P1	added	chapters/grouping.qmd:352-352	chapters/grouping.fr.qmd:371-371	The French states that floor_date(unit = "week") rounds each date to the first day of its week; the English makes this rounding claim only in the months section, not in the weeks section.	Content only French readers receive. It is correct, but it is propositional content the English weeks section does not carry, so the two editions explain floor_date() at different depths.	low
grouping	jp	Import data	S4.P1	code_mismatch	chapters/grouping.qmd:56-56	chapters/grouping.jp.qmd:47-47	The translation says the data are imported with import() from the rio package, but the code chunk beside it loads the data with appliedepidata::get_data(name = "linelist_cleaned_rds").	A Japanese reader looks for an rio::import() call that is not in the chunk, and does not learn that the handbook data now come from the appliedepidata package, so cannot reproduce the import in another chapter.	high
grouping	jp	Import data	S4.P1	added	chapters/grouping.qmd:56-56	chapters/grouping.jp.qmd:47-47	The translation instructs the reader to click a GitHub link and download the cleaned linelist as a .rds file by hand; the English gives no manual-download instruction and points to the Download handbook and data page instead.	A Japanese reader follows a manual download route the English edition no longer uses, ends up with a local .rds file the chapter code never reads, and misses the pointer to the Download handbook and data page.	high
grouping	jp	Linelist cases into months	S19.P1	untrue	chapters/grouping.qmd:376-376	chapters/grouping.jp.qmd:343-343	The translation says floor_date(unit = "months") rounds each date down OR up to the 1st of its month; the English says it rounds each date down only, and floor_date never rounds up.	A Japanese reader may believe a date late in a month is moved forward to the 1st of the next month, and so mis-assigns cases to the wrong month when reading the aggregated counts.	high
grouping	jp	Mutate on grouped data	S27.P1	untrue	chapters/grouping.qmd:488-488	chapters/grouping.jp.qmd:435-435	The translation says the example computes the difference between a row's delay-to-admission and the MEAN delay for the hospital; the English says the MEDIAN delay.	The two editions describe the same chunk differently, so a reader comparing them cannot tell which statistic the example uses; the Japanese wording matches the chunk's mean(days_onset_hosp) and the English does not, so the English is the side that is wrong.	medium
grouping	jp	Unique groups	S6.P1	untrue	chapters/grouping.qmd:99-99	chapters/grouping.jp.qmd:87-87	The translation limits the bolded principle to the case of grouping by MULTIPLE columns; the English states it unconditionally for the grouping columns, however many there are.	A Japanese reader may take the unique-combination rule as applying only to multi-column grouping, and so not expect a single-column group_by() to create one group per unique value, which is what the very next example shows.	low
grouping	pt	Casos Linelist em semanas / Linelist cases into weeks	S18.P1	code_mismatch	chapters/grouping.qmd:350-353	chapters/grouping.pt.qmd:339-341	The English instructs the reader to call floor_date() with unit = "week"; the Portuguese instructs unit = "semana", which is not the value used in the code chunk immediately below (unit = "week") and is not a unit lubridate accepts.	A Portuguese reader who follows the prose instead of copying the chunk writes floor_date(date_onset, unit = "semana") and gets an error from lubridate, with no indication that the instruction, not their data, is wrong.	high
grouping	pt	Casos da Linelist em meses / Linelist cases into months	S19.P1	code_mismatch	chapters/grouping.qmd:375-377	chapters/grouping.pt.qmd:363-365	The English gives the floor_date() argument as unit = "months"; the Portuguese gives unit = "meses", which contradicts the code chunk below it (unit = "months") and is not a unit lubridate accepts.	A Portuguese reader aggregating cases into months writes unit = "meses" and the call fails, so the monthly aggregation cannot be reproduced from the prose.	high
